id,created_at,text,retweets,favorites
1205827275742220290,2019-12-14 12:30:00,"b'Faith gives us the ability to look with hope at the events of life, and helps us to accept even defeats and sufferings, in the knowledge that evil never has the last word.'",7405,32473
1205588367796264961,2019-12-13 20:40:40,b'Thank you for accompanying me on this anniversary. I continue asking for the support of your prayer.',2829,23751
1205501135571820545,2019-12-13 14:54:02,"b'The time before Christmas calls us to ask ourselves: What is the great desire of my heart? It is God Himself who puts this \xe2\x80\x9cthirst\xe2\x80\x9d in our hearts. And He comes to meet us by this route,wherever there is hunger and thirst for peace, hunger and thirst for justice, freedom and love.'",4683,21901
1205102501348794368,2019-12-12 12:30:00,"b'When we learn to live in forgiveness, we grow in our capacity to become men and women of #peace. https://t.co/xlB9PkAPqv'",3341,16794
1204762761529626626,2019-12-11 14:00:00,"b'Today in the world many Christians are persecuted and give their lives for their faith. Martyrdom is the breath of the life of a Christian, of a Christian community. There will always be martyrs among us: this is the sign that we are following the way of Jesus. #GeneralAudience'",2616,14949
1204740113135067136,2019-12-11 12:30:00,"b'Let us ask the Lord, in this time of Advent, to revive in us faith in Christ who comes to save us, to help us be always faithful to our vocation as missionary disciples. #GeneralAudience'",3521,19549
1204404525550862336,2019-12-10 14:16:30,"b'""Like a shepherd He feeds His flock, in His arms He gathers the lambs, carrying them in his bosom, leading the ewes with care"" (Is 40:11), so the Lord comforts us. #HomilySantaMarta'",2421,14150
1204377723566583811,2019-12-10 12:30:00,"b'May Our Lady of #Loreto help us to walk the path of peace and fraternity based on acceptance and forgiveness, respect for others, and on love; may she grant families the blessing of life; and may she bring help and comfort to those in need. #LauretanJubilee'",2693,15429
1204347524942725121,2019-12-10 10:30:00,"b'The human person is always sacred and inviolable, in any situation and at any stage of his or her development. If this conviction falls, there is no solid and permanent foundation for the defense of #HumanRights.'",3391,16503
1204000236483567616,2019-12-09 11:30:00,"b'Corruption undermines the dignity of the person and shatters all good and beautiful ideals.All of society is called upon to make a concrete commitment to combat the cancer of corruption which, with the illusion of quick and easy profits, in reality impoverishes everyone.#IACD2019'",5632,23027
1203655020673142789,2019-12-08 12:38:14,"b'May the feast of our Mother #MaryImmaculate help us to make our whole life a ""yes"" to God, a ""yes"" composed of adoration of Him and of daily gestures of love and service.'",5076,27180
1203290560989192193,2019-12-07 12:30:00,b'The true worship of God is always expressed in love of one\xe2\x80\x99s neighbour.',7634,38138
1202928172943069184,2019-12-06 12:30:00,b'Prayer is the door of faith; prayer is medicine for the heart.',7840,32164
1202599758214418432,2019-12-05 14:45:00,b'https://t.co/SRUzq8AQCX',2283,9054
1202552273332772864,2019-12-05 11:36:18,"b'Today the Church praises stability. \xe2\x80\x9cTrust in the Lord forever, because the Lord is an eternal Rock\xe2\x80\x9d (Isa 26:4). Those who trust in the Lord will always be safe, because their foundations are sunk into the Rock. #HomilySantaMarta'",3809,20311
1202203397174300675,2019-12-04 12:30:00,"b'Let us pray for all the pastors of the Church, that they might guide the flock entrusted to them with the same firmness and tenderness of the Good Shepherd. #GeneralAudience'",3504,22266
1201825909453422593,2019-12-03 11:30:00,"b""Today the Church praises smallness. God's works begin by sprouting from a seed, from little things. Jesus speaks about this smallness of the Kingdom: the small heart, humble, that is open to the revelation of the Lord. #HomilySantaMarta""",2757,15325
1201812799070068736,2019-12-03 10:37:54,b'Today we renew our commitment so that every disabled person may share their gifts with the community to which they belong and in which they take part. #IDPD',3533,20673
1201478622600581122,2019-12-02 12:30:00,"b'The closeness to the Lord invites our heart to approach our brothers and sisters with love, to show compassion towards everyone.'",4348,23707
1201176630959443968,2019-12-01 16:30:00,"b'With this Letter, I wish to encourage the beautiful family tradition of preparing the nativity scene in the days before Christmas, but also the custom of setting it up in the workplace, in schools, hospitals, prisons and town squares. https://t.co/iP5brT7CMh'",2683,14627
1201116233506017280,2019-12-01 12:30:00,"b""The word #Advent means coming. The Lord is coming. This is the root of our hope: the certainty that God's consolation comes to us amidst the troubles of the world. Not a consolation of words, but of His presence among us.""",6521,28988
1201101133852246017,2019-12-01 11:30:00,"b'In the #GospelOfTheDay, Jesus exhorts us to be ready for His coming: ""Watch therefore, for you do not know on what day your Lord is coming"" (Mt 24:42). To watch means to have your heart ready to give and to serve, to be attentive to our neighbour in difficulty.'",2882,14549
1200753845455990784,2019-11-30 12:30:00,"b'The Church exists to keep alive in people\xe2\x80\x99s heart the memory that God loves them. It exists to tell everyone, even those furthest away: \xe2\x80\x9cGod doesn\xe2\x80\x99t forget you, He cares about you\xe2\x80\x9d.'",6394,34311
1200029070567858176,2019-11-28 12:30:00,"b'How important it is to learn to be a friendly and outstretched hand! Try to grow in friendship even with those who think differently than you, so that solidarity might growamong you and become the best weapon to change the course of history.'",8273,36508
1199666682538516480,2019-11-27 12:30:00,b'My apostolic journey to Thailand and Japan was a gift for which I am so grateful to the Lord. This visit increased my closeness and affection for these peoples: may God bless them with prosperity and peace in abundance. #GeneralAudience',2933,21812
1199148326412865536,2019-11-26 02:10:14,b'\xe7\xa7\x81\xe3\x81\xae\xe8\xa8\xaa\xe6\x97\xa5\xe3\x81\xab\xe9\x9a\x9b\xe3\x81\x97\xe3\x80\x81\xe7\x9a\x86\xe6\xa7\x98\xe3\x81\x8c\xe7\xa7\x81\xe3\x82\x92\xe7\x9c\x9f\xe5\xbf\x83\xe3\x82\x92\xe8\xbe\xbc\xe3\x82\x81\xe3\x81\xa6\xe3\x81\x82\xe3\x81\x9f\xe3\x81\x9f\xe3\x81\x8b\xe3\x81\x8f\xe3\x81\x8a\xe8\xbf\x8e\xe3\x81\x88\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xab\xe5\xaf\xbe\xe3\x81\x97\xe3\x80\x81\xe7\xa7\x81\xe3\x81\xaf\xe6\x97\xa5\xe6\x9c\xac\xe3\x81\xae\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe3\x81\xae\xe7\x9a\x86\xe6\xa7\x98\xe3\x81\xab\xe6\xb7\xb1\xe3\x81\x8f\xe6\x84\x9f\xe8\xac\x9d\xe7\x94\xb3\xe3\x81\x97\xe4\xb8\x8a\xe3\x81\x92\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x81\x8a\xe7\xa5\x88\xe3\x82\x8a\xe3\x81\xae\xe5\x86\x85\xe3\x81\xab\xe7\x9a\x86\xe6\xa7\x98\xe3\x81\xae\xe3\x81\x93\xe3\x81\xa8\xe3\x82\x92\xe5\xbf\x83\xe3\x81\xab\xe7\x95\x99\xe3\x82\x81\xe3\x81\xa6\xe3\x81\x8a\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82',5942,25896
1199148252194574336,2019-11-26 02:09:57,b'I thank the entire Japanese people for the kind reception and welcome accorded me during my Apostolic Visit. I will keep all of you in my prayers.',2826,20836
1198941905725214720,2019-11-25 12:30:00,"b'The theme of my visit is \xe2\x80\x9cProtect All Life\xe2\x80\x9d, in the recognition of its inviolable dignity and the importance of showing solidarity and support to our brothers and sisters in any kind of need. #ApostolicJourney'",2348,13125
1198911707613138944,2019-11-25 10:30:00,"b'The world needs you. Never forget that! The Lord needs you, so that you can encourage all those people around us who are looking for a helping hand to lift them up. #ApostolicJourney'",4105,17965
1198890016392527872,2019-11-25 09:03:48,"b'In the ongoing work of recovery and rebuilding after the disasters, many hands must join together and many hearts unite as one. In this way, those who are suffering will be supported and know that they have not been forgotten. #ApostolicJourney'",2488,14431
1198587067627954177,2019-11-24 13:00:00,"b'To remember, to journey together, to protect.  These are three moral imperatives that here in #Hiroshima assume even more powerful and universal significance, and can open a true path to peace. https://t.co/FZkYnxjV40'",1597,7808
1198579518216294402,2019-11-24 12:30:00,"b'The use of atomic energy for purposes of war is immoral, just as the possession of atomic weapons is immoral, as I said two years ago. We will be judged on this. #EndNuclearWeapons #Hiroshima #ApostolicJourney'",2939,13310
1198571967969935362,2019-11-24 12:00:00,"b'Peace is no more than an empty word unless it is founded on truth, built up in justice, animated and perfected by charity, and attained in freedom. #Hiroshima #ApostolicJourney'",3608,16668
1198519119743598593,2019-11-24 08:30:00,"b'The kingdom of heaven is our common goal, a goal that cannot be only about tomorrow.  We have to implore it and begin to experience it today. #GospelOfToday #ApostolicJourney'",2416,13410
1198511572382932992,2019-11-24 08:00:00,"b'We are united with those Christians throughout the world who, in our own day, suffer martyrdom for the faith. They are the martyrs of the twenty-first century and their witness summons us to set out with courage on the path of the Beatitudes. #ApostolicJourney #NishizakaHill'",1636,9089
1198504020236591105,2019-11-24 07:30:00,"b'In a world where millions of children and families live in inhumane conditions, the money that is squandered and the fortunes made through the manufacture, maintenance and sale of ever more destructive weapons, are an affront crying out to heaven.'",5702,27483
1198496471307497472,2019-11-24 07:00:00,"b'I ask you to join in praying each day for the conversion of hearts and for the triumph of a culture of life, reconciliation and fraternity. #EndNuclearWeapons #Nagasaki #ApostolicJourney'",2235,12735
1198217130543636482,2019-11-23 12:30:00,"b'Try to create spaces in which the culture of efficiency, performance and success can become open to a culture of generous and selfless love, capable of offering to everyone, and not only to those who have \xe2\x80\x9cmade it\xe2\x80\x9d, the possibility of a happy and successful life.#ApostolicJourney'",3832,19244
1198202030357127168,2019-11-23 11:30:00,"b'Protecting all life and proclaiming the Gospel are not separate or opposed; rather each appeals to, and requires, the other. #ProtectAllLife #ApostolicJourney'",2476,13366
1198066135226363906,2019-11-23 02:30:00,"b'I thank all those who made my visit to Thailand possible, and those who accompanied me with their prayer. I invoke abundant divine blessings on this beloved Nation, and I ask the Lord to guide it on the paths of wisdom, justice and peace. #ApostolicJourney'",2749,19400
